cet_cest_timestamp,AT_price_day_ahead,DE_LU_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead
2015-01-20T23:00:00+0100,33.0,,28.5,28.5
2015-01-21T00:00:00+0100,,,28.12,28.12
2015-01-21T01:00:00+0100,,,27.87,27.87
2015-01-21T02:00:00+0100,,,27.78,27.78
2015-01-21T03:00:00+0100,,,27.85,27.85
2015-01-21T04:00:00+0100,,,28.24,28.24
2015-01-21T05:00:00+0100,,,29.59,29.59
2015-01-21T06:00:00+0100,,,33.04,33.04
2015-01-21T07:00:00+0100,,,49.67,49.67
2015-01-21T08:00:00+0100,,,55.34,55.34
2015-01-21T09:00:00+0100,,,55.33,55.33
2015-01-21T10:00:00+0100,,,54.96,54.96
2015-01-21T11:00:00+0100,,,53.44,53.44
2015-01-21T12:00:00+0100,,,48.49,48.49
2015-01-21T13:00:00+0100,,,48.4,48.4
2015-01-21T14:00:00+0100,,,48.0,48.0
2015-01-21T15:00:00+0100,,,48.8,48.8
2015-01-21T16:00:00+0100,,,51.02,51.02
2015-01-21T17:00:00+0100,,,55.47,55.47
2015-01-21T18:00:00+0100,,,55.36,55.36
2015-01-21T19:00:00+0100,,,38.08,46.79
2015-01-21T20:00:00+0100,,,33.28,33.28
2015-01-21T21:00:00+0100,,,32.96,32.96
2015-01-21T22:00:00+0100,,,31.76,31.76
2015-01-21T23:00:00+0100,,,29.55,29.55
2015-01-22T00:00:00+0100,31.0,,28.96,28.96
2015-01-22T01:00:00+0100,30.0,,28.69,28.69
2015-01-22T02:00:00+0100,29.0,,28.31,28.31
2015-01-22T03:00:00+0100,29.0,,28.26,28.26
2015-01-22T04:00:00+0100,30.0,,28.82,28.82
2015-01-22T05:00:00+0100,33.0,,30.34,30.34
2015-01-22T06:00:00+0100,39.0,,35.24,35.24
2015-01-22T07:00:00+0100,50.0,,47.25,47.25
2015-01-22T08:00:00+0100,54.0,,53.79,53.79
2015-01-22T09:00:00+0100,55.0,,49.31,49.31
2015-01-22T10:00:00+0100,55.0,,49.32,49.32
2015-01-22T11:00:00+0100,55.0,,48.69,48.69
2015-01-22T12:00:00+0100,53.0,,47.46,47.46
2015-01-22T13:00:00+0100,52.0,,45.84,45.84
2015-01-22T14:00:00+0100,51.0,,48.3,48.3
2015-01-22T15:00:00+0100,51.0,,48.79,48.79
2015-01-22T16:00:00+0100,51.0,,51.99,51.99
2015-01-22T17:00:00+0100,56.0,,58.35,58.35
2015-01-22T18:00:00+0100,59.0,,55.62,56.99
2015-01-22T19:00:00+0100,52.0,,44.83,49.81
2015-01-22T20:00:00+0100,46.0,,43.2,43.2
2015-01-22T21:00:00+0100,40.0,,39.86,39.86
2015-01-22T22:00:00+0100,39.0,,32.62,32.62
2015-01-22T23:00:00+0100,33.0,,30.22,30.22
2015-01-23T00:00:00+0100,,,30.08,30.08
2015-01-23T01:00:00+0100,,,29.25,29.25
2015-01-23T02:00:00+0100,,,28.86,28.86
2015-01-23T03:00:00+0100,,,28.78,28.78
2015-01-23T04:00:00+0100,,,29.39,29.39
2015-01-23T05:00:00+0100,,,31.71,31.71
2015-01-23T06:00:00+0100,,,35.38,35.38
2015-01-23T07:00:00+0100,,,54.28,54.28
2015-01-23T08:00:00+0100,,,53.56,53.56
2015-01-23T09:00:00+0100,,,57.68,57.68
2015-01-23T10:00:00+0100,,,56.97,56.97
2015-01-23T11:00:00+0100,,,55.75,55.75
2015-01-23T12:00:00+0100,,,48.09,48.09
2015-01-23T13:00:00+0100,,,46.43,46.43
2015-01-23T14:00:00+0100,,,44.76,44.76
2015-01-23T15:00:00+0100,,,38.92,38.92
2015-01-23T16:00:00+0100,,,44.1,44.1
2015-01-23T17:00:00+0100,,,48.06,49.98
2015-01-23T18:00:00+0100,,,44.82,47.99
2015-01-23T19:00:00+0100,,,26.77,43.66
2015-01-23T20:00:00+0100,,,29.05,31.47
2015-01-23T21:00:00+0100,,,31.13,31.13
2015-01-23T22:00:00+0100,,,26.11,30.17
2015-01-23T23:00:00+0100,,,27.89,29.1
2015-01-24T00:00:00+0100,31.0,,27.46,28.48
2015-01-24T01:00:00+0100,30.0,,27.04,27.06
2015-01-24T02:00:00+0100,28.0,,24.44,26.46
2015-01-24T03:00:00+0100,27.0,,24.29,26.25
2015-01-24T04:00:00+0100,26.0,,24.78,26.36
2015-01-24T05:00:00+0100,25.0,,24.99,26.71
2015-01-24T06:00:00+0100,25.0,,23.94,27.16
2015-01-24T07:00:00+0100,27.0,,24.26,27.75
2015-01-24T08:00:00+0100,31.0,,27.6,28.12
2015-01-24T09:00:00+0100,34.0,,29.01,29.01
2015-01-24T10:00:00+0100,37.0,,29.15,29.3
2015-01-24T11:00:00+0100,38.0,,29.19,29.33
2015-01-24T12:00:00+0100,35.0,,29.15,29.3
2015-01-24T13:00:00+0100,34.0,,29.11,29.25
2015-01-24T14:00:00+0100,32.0,,29.06,29.34
2015-01-24T15:00:00+0100,32.0,,29.11,29.53
2015-01-24T16:00:00+0100,35.0,,29.28,30.36
2015-01-24T17:00:00+0100,43.0,,29.44,31.17
2015-01-24T18:00:00+0100,44.0,,29.38,31.06
2015-01-24T19:00:00+0100,36.0,,29.26,30.06
2015-01-24T20:00:00+0100,30.0,,29.35,29.35
2015-01-24T21:00:00+0100,28.0,,27.97,28.66
2015-01-24T22:00:00+0100,29.0,,28.11,28.11
2015-01-24T23:00:00+0100,25.0,,27.41,27.72
2015-01-25T00:00:00+0100,24.0,,25.02,26.94
2015-01-25T01:00:00+0100,22.0,,24.89,26.49
2015-01-25T02:00:00+0100,23.0,,25.03,26.29
2015-01-25T03:00:00+0100,23.0,,25.07,26.18
2015-01-25T04:00:00+0100,22.0,,25.92,26.29
2015-01-25T05:00:00+0100,22.0,,26.68,26.7
2015-01-25T06:00:00+0100,19.0,,27.04,27.04
2015-01-25T07:00:00+0100,20.0,,27.39,27.39
2015-01-25T08:00:00+0100,23.0,,27.98,27.98
2015-01-25T09:00:00+0100,27.0,,28.71,28.71
2015-01-25T10:00:00+0100,29.0,,29.26,29.26
2015-01-25T11:00:00+0100,31.0,,29.4,29.97
2015-01-25T12:00:00+0100,31.0,,29.36,29.74
2015-01-25T13:00:00+0100,30.0,,29.25,29.25
2015-01-25T14:00:00+0100,28.0,,29.13,29.13
2015-01-25T15:00:00+0100,30.0,,29.26,29.26
2015-01-25T16:00:00+0100,30.0,,30.29,30.29
2015-01-25T17:00:00+0100,38.0,,30.4,35.62
2015-01-25T18:00:00+0100,42.0,,30.0,36.41
2015-01-25T19:00:00+0100,40.0,,29.69,31.26
2015-01-25T20:00:00+0100,32.0,,29.38,30.25
2015-01-25T21:00:00+0100,31.0,,29.13,29.47
2015-01-25T22:00:00+0100,33.0,,28.83,29.2
2015-01-25T23:00:00+0100,30.0,,28.07,28.07
2015-01-26T00:00:00+0100,28.0,,26.93,26.93
2015-01-26T01:00:00+0100,27.0,,26.13,26.13
2015-01-26T02:00:00+0100,27.0,,25.54,25.54
2015-01-26T03:00:00+0100,27.0,,25.41,25.41
2015-01-26T04:00:00+0100,26.0,,25.8,25.81
2015-01-26T05:00:00+0100,28.0,,27.09,27.09
2015-01-26T06:00:00+0100,34.0,,28.64,29.11
2015-01-26T07:00:00+0100,43.0,,29.4,30.35
2015-01-26T08:00:00+0100,47.0,,30.0,30.59
2015-01-26T09:00:00+0100,47.0,,29.93,30.37
2015-01-26T10:00:00+0100,44.0,,29.75,30.26
2015-01-26T11:00:00+0100,43.0,,29.62,30.04
2015-01-26T12:00:00+0100,40.0,,29.46,30.04
2015-01-26T13:00:00+0100,41.0,,29.44,30.04
2015-01-26T14:00:00+0100,39.0,,29.41,30.17
2015-01-26T15:00:00+0100,39.0,,29.36,30.63
2015-01-26T16:00:00+0100,40.0,,29.56,31.1
2015-01-26T17:00:00+0100,44.0,,30.26,31.99
2015-01-26T18:00:00+0100,43.0,,29.46,31.51
2015-01-26T19:00:00+0100,39.0,,29.37,30.89
2015-01-26T20:00:00+0100,32.0,,29.12,29.61
2015-01-26T21:00:00+0100,28.0,,28.49,28.69
2015-01-26T22:00:00+0100,28.0,,27.15,28.01
2015-01-26T23:00:00+0100,22.0,,24.05,26.51
2015-01-27T00:00:00+0100,20.0,,20.36,25.79
2015-01-27T01:00:00+0100,20.0,,16.31,25.32
2015-01-27T02:00:00+0100,19.0,,16.95,25.15
2015-01-27T03:00:00+0100,19.0,,16.34,25.23
2015-01-27T04:00:00+0100,19.0,,19.92,25.9
2015-01-27T05:00:00+0100,21.0,,22.92,26.84
2015-01-27T06:00:00+0100,29.0,,27.57,28.88
2015-01-27T07:00:00+0100,36.0,,29.88,29.88
2015-01-27T08:00:00+0100,40.0,,30.38,30.38
2015-01-27T09:00:00+0100,37.0,,30.29,30.29
2015-01-27T10:00:00+0100,37.0,,30.45,30.45
2015-01-27T11:00:00+0100,37.0,,30.49,30.49
2015-01-27T12:00:00+0100,36.0,,30.29,30.29
2015-01-27T13:00:00+0100,36.0,,30.09,30.09
2015-01-27T14:00:00+0100,38.0,,30.07,30.07
2015-01-27T15:00:00+0100,40.0,,30.08,30.08
2015-01-27T16:00:00+0100,43.0,,30.96,38.93
2015-01-27T17:00:00+0100,50.0,,31.79,50.65
2015-01-27T18:00:00+0100,52.0,,33.86,45.2
2015-01-27T19:00:00+0100,49.0,,31.08,31.08
2015-01-27T20:00:00+0100,39.0,,29.87,29.87
2015-01-27T21:00:00+0100,35.0,,29.34,29.34
2015-01-27T22:00:00+0100,34.0,,28.89,28.89
2015-01-27T23:00:00+0100,30.0,,27.8,27.8
2015-01-28T00:00:00+0100,28.0,,26.97,26.97
2015-01-28T01:00:00+0100,27.0,,26.59,26.59
2015-01-28T02:00:00+0100,26.0,,25.93,25.93
2015-01-28T03:00:00+0100,25.0,,25.27,25.27
2015-01-28T04:00:00+0100,25.0,,25.75,25.75
2015-01-28T05:00:00+0100,27.0,,25.94,26.57
2015-01-28T06:00:00+0100,34.0,,28.54,28.54
2015-01-28T07:00:00+0100,40.0,,28.81,29.82
2015-01-28T08:00:00+0100,42.0,,28.94,29.95
2015-01-28T09:00:00+0100,39.0,,28.8,29.59
2015-01-28T10:00:00+0100,36.0,,28.68,29.42
2015-01-28T11:00:00+0100,34.0,,28.55,29.0
2015-01-28T12:00:00+0100,31.0,,27.85,28.58
2015-01-28T13:00:00+0100,29.0,,27.63,28.31
2015-01-28T14:00:00+0100,28.0,,27.03,28.2
2015-01-28T15:00:00+0100,27.0,,26.59,28.29
2015-01-28T16:00:00+0100,26.0,,27.0,28.44
2015-01-28T17:00:00+0100,28.0,,29.15,29.15
2015-01-28T18:00:00+0100,28.0,,28.62,28.62
2015-01-28T19:00:00+0100,25.0,,28.01,28.14
2015-01-28T20:00:00+0100,23.0,,25.47,27.56
2015-01-28T21:00:00+0100,19.0,,21.69,27.1
2015-01-28T22:00:00+0100,17.0,,16.96,26.18
2015-01-28T23:00:00+0100,9.0,,14.9,24.92
2015-01-29T00:00:00+0100,11.0,,19.97,23.97
2015-01-29T01:00:00+0100,11.0,,17.93,17.93
2015-01-29T02:00:00+0100,9.0,,17.99,17.99
2015-01-29T03:00:00+0100,9.0,,19.98,19.98
2015-01-29T04:00:00+0100,11.0,,24.4,24.4
2015-01-29T05:00:00+0100,13.0,,25.46,25.46
2015-01-29T06:00:00+0100,25.0,,27.41,27.42
2015-01-29T07:00:00+0100,31.0,,28.77,28.77
2015-01-29T08:00:00+0100,31.0,,29.05,29.05
2015-01-29T09:00:00+0100,27.0,,28.89,28.89
2015-01-29T10:00:00+0100,28.0,,28.81,28.81
2015-01-29T11:00:00+0100,28.0,,28.84,28.84
2015-01-29T12:00:00+0100,27.0,,28.63,28.63
2015-01-29T13:00:00+0100,27.0,,28.56,28.56
2015-01-29T14:00:00+0100,29.0,,28.84,28.84
2015-01-29T15:00:00+0100,30.0,,28.88,28.88
2015-01-29T16:00:00+0100,35.0,,29.17,29.17
2015-01-29T17:00:00+0100,42.0,,30.02,30.02
2015-01-29T18:00:00+0100,45.0,,29.75,29.75
2015-01-29T19:00:00+0100,42.0,,29.16,29.16
2015-01-29T20:00:00+0100,39.0,,28.67,28.67
2015-01-29T21:00:00+0100,33.0,,28.39,28.39
2015-01-29T22:00:00+0100,31.0,,28.05,28.05
2015-01-29T23:00:00+0100,27.0,,26.48,26.48
2015-01-30T00:00:00+0100,27.0,,26.6,26.6
2015-01-30T01:00:00+0100,26.0,,26.23,26.23
2015-01-30T02:00:00+0100,26.0,,26.42,26.42
2015-01-30T03:00:00+0100,26.0,,26.29,26.29
2015-01-30T04:00:00+0100,25.0,,26.72,26.72
2015-01-30T05:00:00+0100,28.0,,28.33,28.33
2015-01-30T06:00:00+0100,33.0,,30.16,30.16
2015-01-30T07:00:00+0100,42.0,,32.64,32.64
2015-01-30T08:00:00+0100,48.0,,39.92,39.92
2015-01-30T09:00:00+0100,46.0,,35.87,35.87
2015-01-30T10:00:00+0100,45.0,,32.56,32.56
2015-01-30T11:00:00+0100,46.0,,32.26,32.26
2015-01-30T12:00:00+0100,45.0,,31.18,31.18
2015-01-30T13:00:00+0100,44.0,,30.79,30.79
2015-01-30T14:00:00+0100,44.0,,30.75,30.75
2015-01-30T15:00:00+0100,43.0,,30.66,30.66
2015-01-30T16:00:00+0100,44.0,,30.94,30.94
2015-01-30T17:00:00+0100,48.0,,32.28,32.28
2015-01-30T18:00:00+0100,49.0,,31.4,31.4
2015-01-30T19:00:00+0100,46.0,,30.62,30.62
2015-01-30T20:00:00+0100,39.0,,29.53,29.53
2015-01-30T21:00:00+0100,33.0,,29.06,29.06
2015-01-30T22:00:00+0100,31.0,,28.79,28.79
2015-01-30T23:00:00+0100,27.0,,27.67,27.67
2015-01-31T00:00:00+0100,28.0,,27.92,27.92
2015-01-31T01:00:00+0100,28.0,,27.2,27.2
2015-01-31T02:00:00+0100,27.0,,26.95,26.95
2015-01-31T03:00:00+0100,25.0,,26.7,26.7
2015-01-31T04:00:00+0100,25.0,,26.79,26.79
2015-01-31T05:00:00+0100,24.0,,27.01,27.01
2015-01-31T06:00:00+0100,26.0,,27.22,27.22
2015-01-31T07:00:00+0100,29.0,,27.6,27.6
2015-01-31T08:00:00+0100,30.0,,28.32,28.32
2015-01-31T09:00:00+0100,33.0,,28.8,28.8
2015-01-31T10:00:00+0100,33.0,,29.0,29.0
2015-01-31T11:00:00+0100,34.0,,28.79,28.79
2015-01-31T12:00:00+0100,33.0,,28.41,28.41
2015-01-31T13:00:00+0100,31.0,,28.23,28.23
2015-01-31T14:00:00+0100,30.0,,28.19,28.19
2015-01-31T15:00:00+0100,31.0,,28.47,28.47
2015-01-31T16:00:00+0100,32.0,,29.09,29.09
2015-01-31T17:00:00+0100,38.0,,29.67,29.67
2015-01-31T18:00:00+0100,40.0,,29.38,29.38
2015-01-31T19:00:00+0100,35.0,,28.8,28.8
2015-01-31T20:00:00+0100,31.0,,28.29,28.29
2015-01-31T21:00:00+0100,28.0,,28.01,28.01
2015-01-31T22:00:00+0100,29.0,,27.82,27.82
2015-01-31T23:00:00+0100,27.0,,26.25,26.25
2015-02-01T00:00:00+0100,27.0,,27.04,27.04
2015-02-01T01:00:00+0100,25.0,,26.32,26.32
2015-02-01T02:00:00+0100,24.0,,25.98,25.98
2015-02-01T03:00:00+0100,24.0,,25.63,25.63
2015-02-01T04:00:00+0100,24.0,,25.78,25.78
2015-02-01T05:00:00+0100,24.0,,25.99,25.99
2015-02-01T06:00:00+0100,21.0,,26.16,26.16
2015-02-01T07:00:00+0100,22.0,,26.48,26.48
2015-02-01T08:00:00+0100,24.0,,27.84,27.84
2015-02-01T09:00:00+0100,27.0,,28.4,28.4
2015-02-01T10:00:00+0100,27.0,,28.59,28.59
2015-02-01T11:00:00+0100,30.0,,28.61,28.61
2015-02-01T12:00:00+0100,27.0,,28.49,28.49
2015-02-01T13:00:00+0100,26.0,,28.24,28.24
2015-02-01T14:00:00+0100,24.0,,28.21,28.21
2015-02-01T15:00:00+0100,24.0,,28.47,28.47
2015-02-01T16:00:00+0100,25.0,,29.02,29.02
2015-02-01T17:00:00+0100,31.0,,29.64,29.64
2015-02-01T18:00:00+0100,32.0,,29.67,29.67
2015-02-01T19:00:00+0100,30.0,,29.42,29.42
2015-02-01T20:00:00+0100,26.0,,28.59,28.59
2015-02-01T21:00:00+0100,23.0,,28.36,28.36
2015-02-01T22:00:00+0100,23.0,,28.18,28.18
2015-02-01T23:00:00+0100,19.0,,26.92,26.92
2015-02-02T00:00:00+0100,17.0,,27.23,27.23
2015-02-02T01:00:00+0100,16.0,,26.38,26.38
2015-02-02T02:00:00+0100,18.0,,26.19,26.19
2015-02-02T03:00:00+0100,17.0,,26.21,26.21
2015-02-02T04:00:00+0100,18.0,,26.24,26.89
2015-02-02T05:00:00+0100,20.0,,27.47,28.35
2015-02-02T06:00:00+0100,28.0,,31.02,30.99
2015-02-02T07:00:00+0100,38.0,,36.3,41.0
2015-02-02T08:00:00+0100,40.0,,45.44,45.44
2015-02-02T09:00:00+0100,39.0,,45.19,45.19
2015-02-02T10:00:00+0100,38.0,,37.23,44.28
2015-02-02T11:00:00+0100,38.0,,32.5,32.5
2015-02-02T12:00:00+0100,36.0,,31.84,31.84
2015-02-02T13:00:00+0100,36.0,,32.41,32.41
2015-02-02T14:00:00+0100,35.0,,32.0,32.0
2015-02-02T15:00:00+0100,37.0,,31.12,36.54
2015-02-02T16:00:00+0100,36.0,,32.26,46.84
2015-02-02T17:00:00+0100,43.0,,41.64,54.16
2015-02-02T18:00:00+0100,44.0,,38.49,52.68
2015-02-02T19:00:00+0100,39.0,,31.42,37.18
2015-02-02T20:00:00+0100,35.0,,30.74,30.74
2015-02-02T21:00:00+0100,33.0,,30.37,30.37
2015-02-02T22:00:00+0100,32.0,,29.73,29.73
2015-02-02T23:00:00+0100,28.0,,29.22,29.22
2015-02-03T00:00:00+0100,31.0,,28.75,28.75
2015-02-03T01:00:00+0100,29.0,,28.23,28.23
2015-02-03T02:00:00+0100,28.0,,28.05,28.05
2015-02-03T03:00:00+0100,28.0,,28.08,28.08
2015-02-03T04:00:00+0100,29.0,,28.21,28.21
2015-02-03T05:00:00+0100,33.0,,29.42,29.42
2015-02-03T06:00:00+0100,41.0,,31.87,31.87
2015-02-03T07:00:00+0100,55.0,,45.95,45.95
2015-02-03T08:00:00+0100,56.0,,51.13,51.13
2015-02-03T09:00:00+0100,56.0,,51.18,51.18
2015-02-03T10:00:00+0100,56.0,,49.91,52.1
2015-02-03T11:00:00+0100,54.0,,37.91,51.32
2015-02-03T12:00:00+0100,52.0,,34.64,39.94
2015-02-03T13:00:00+0100,52.0,,35.65,37.15
2015-02-03T14:00:00+0100,50.0,,35.0,35.0
2015-02-03T15:00:00+0100,52.0,,37.17,37.17
2015-02-03T16:00:00+0100,53.0,,49.09,49.09
2015-02-03T17:00:00+0100,64.0,,58.63,58.63
2015-02-03T18:00:00+0100,67.0,,59.84,59.84
2015-02-03T19:00:00+0100,60.0,,40.77,48.77
2015-02-03T20:00:00+0100,50.0,,33.07,33.07
2015-02-03T21:00:00+0100,44.0,,31.23,31.23
2015-02-03T22:00:00+0100,41.0,,30.3,30.3
2015-02-03T23:00:00+0100,37.0,,29.46,29.46
2015-02-04T00:00:00+0100,33.0,,29.76,29.76
2015-02-04T01:00:00+0100,31.0,,29.3,29.3
2015-02-04T02:00:00+0100,30.0,,29.12,29.12
2015-02-04T03:00:00+0100,31.0,,29.18,29.18
2015-02-04T04:00:00+0100,31.0,,29.76,29.76
2015-02-04T05:00:00+0100,34.0,,31.08,31.08
2015-02-04T06:00:00+0100,42.0,,35.82,35.82
2015-02-04T07:00:00+0100,59.0,,49.7,49.7
2015-02-04T08:00:00+0100,62.0,,61.76,61.76
2015-02-04T09:00:00+0100,61.0,,61.09,61.09
2015-02-04T10:00:00+0100,58.0,,59.63,59.63
2015-02-04T11:00:00+0100,57.0,,54.96,54.96
2015-02-04T12:00:00+0100,52.0,,52.71,52.71
2015-02-04T13:00:00+0100,52.0,,52.25,52.25
2015-02-04T14:00:00+0100,51.0,,46.22,49.52
2015-02-04T15:00:00+0100,52.0,,48.36,48.36
2015-02-04T16:00:00+0100,55.0,,48.72,48.72
2015-02-04T17:00:00+0100,63.0,,59.37,59.37
2015-02-04T18:00:00+0100,69.0,,61.63,61.63
2015-02-04T19:00:00+0100,60.0,,44.27,50.05
2015-02-04T20:00:00+0100,50.0,,36.88,47.52
2015-02-04T21:00:00+0100,44.0,,34.39,34.39
2015-02-04T22:00:00+0100,42.0,,31.82,31.82
2015-02-04T23:00:00+0100,33.0,,30.47,30.47
2015-02-05T00:00:00+0100,35.0,,30.29,30.29
2015-02-05T01:00:00+0100,32.0,,29.82,29.82
2015-02-05T02:00:00+0100,31.0,,29.6,29.6
2015-02-05T03:00:00+0100,31.0,,29.54,29.54
2015-02-05T04:00:00+0100,32.0,,29.8,29.8
2015-02-05T05:00:00+0100,34.0,,30.77,30.77
2015-02-05T06:00:00+0100,45.0,,35.78,35.78
2015-02-05T07:00:00+0100,56.0,,49.97,49.97
2015-02-05T08:00:00+0100,63.0,,60.57,60.57
2015-02-05T09:00:00+0100,63.0,,57.89,57.89
2015-02-05T10:00:00+0100,59.0,,50.78,50.78
2015-02-05T11:00:00+0100,57.0,,48.76,48.76
2015-02-05T12:00:00+0100,51.0,,48.18,49.3
2015-02-05T13:00:00+0100,51.0,,46.3,46.3
2015-02-05T14:00:00+0100,48.0,,36.02,43.43
2015-02-05T15:00:00+0100,45.0,,35.64,42.29
2015-02-05T16:00:00+0100,45.0,,39.71,42.98
2015-02-05T17:00:00+0100,51.0,,50.32,50.32
2015-02-05T18:00:00+0100,54.0,,46.45,46.97
2015-02-05T19:00:00+0100,46.0,,34.97,43.86
2015-02-05T20:00:00+0100,42.0,,31.09,40.88
2015-02-05T21:00:00+0100,34.0,,30.55,30.84
2015-02-05T22:00:00+0100,32.0,,29.72,29.72
2015-02-05T23:00:00+0100,28.0,,29.01,29.01
2015-02-06T00:00:00+0100,29.0,,28.73,28.73
2015-02-06T01:00:00+0100,29.0,,28.14,28.14
2015-02-06T02:00:00+0100,27.0,,27.75,27.75
2015-02-06T03:00:00+0100,27.0,,27.73,27.73
2015-02-06T04:00:00+0100,27.0,,28.23,28.23
2015-02-06T05:00:00+0100,29.0,,29.02,29.02
2015-02-06T06:00:00+0100,37.0,,29.82,30.52
2015-02-06T07:00:00+0100,48.0,,35.56,42.71
2015-02-06T08:00:00+0100,50.0,,40.67,45.43
2015-02-06T09:00:00+0100,49.0,,45.51,45.51
2015-02-06T10:00:00+0100,46.0,,38.6,44.83
2015-02-06T11:00:00+0100,45.0,,34.39,41.9
2015-02-06T12:00:00+0100,43.0,,31.28,38.7
2015-02-06T13:00:00+0100,40.0,,30.77,36.21
2015-02-06T14:00:00+0100,38.0,,30.44,34.69
2015-02-06T15:00:00+0100,40.0,,30.36,37.65
2015-02-06T16:00:00+0100,44.0,,30.64,41.92
2015-02-06T17:00:00+0100,50.0,,44.08,48.98
2015-02-06T18:00:00+0100,52.0,,41.87,49.54
2015-02-06T19:00:00+0100,49.0,,29.94,39.99
2015-02-06T20:00:00+0100,43.0,,29.42,29.42
2015-02-06T21:00:00+0100,37.0,,29.13,29.13
2015-02-06T22:00:00+0100,36.0,,28.7,28.7
2015-02-06T23:00:00+0100,33.0,,28.31,28.31
2015-02-07T00:00:00+0100,66.0,,27.78,27.78
2015-02-07T01:00:00+0100,65.0,,27.33,27.33
2015-02-07T02:00:00+0100,63.0,,26.65,26.65
2015-02-07T03:00:00+0100,59.0,,26.28,26.28
2015-02-07T04:00:00+0100,59.0,,26.08,26.08
2015-02-07T05:00:00+0100,58.0,,25.91,25.91
2015-02-07T06:00:00+0100,59.0,,25.53,26.09
2015-02-07T07:00:00+0100,65.0,,26.86,26.86
2015-02-07T08:00:00+0100,67.0,,27.06,27.06
2015-02-07T09:00:00+0100,66.0,,27.45,27.45
2015-02-07T10:00:00+0100,67.0,,27.6,27.6
2015-02-07T11:00:00+0100,65.0,,27.27,27.27
2015-02-07T12:00:00+0100,60.0,,26.68,26.68
2015-02-07T13:00:00+0100,55.0,,20.27,26.13
2015-02-07T14:00:00+0100,51.0,,19.18,25.79
2015-02-07T15:00:00+0100,50.0,,19.96,25.84
2015-02-07T16:00:00+0100,50.0,,21.57,26.57
2015-02-07T17:00:00+0100,60.0,,27.74,27.74
2015-02-07T18:00:00+0100,60.0,,27.81,27.81
2015-02-07T19:00:00+0100,54.0,,26.31,27.1
2015-02-07T20:00:00+0100,41.0,,21.71,26.17
2015-02-07T21:00:00+0100,32.0,,15.01,26.19
2015-02-07T22:00:00+0100,32.0,,14.25,25.76
2015-02-07T23:00:00+0100,25.0,,9.56,24.77
2015-02-08T00:00:00+0100,29.0,,-5.0,-5.0
2015-02-08T01:00:00+0100,24.0,,-1.12,-1.12
2015-02-08T02:00:00+0100,15.0,,-4.78,-4.78
2015-02-08T03:00:00+0100,12.0,,-2.4,-2.4
2015-02-08T04:00:00+0100,16.0,,-7.32,-7.32
2015-02-08T05:00:00+0100,15.0,,-0.9,-0.9
2015-02-08T06:00:00+0100,18.0,,-6.8,10.09
2015-02-08T07:00:00+0100,22.0,,0.08,25.66
2015-02-08T08:00:00+0100,21.0,,13.15,25.89
2015-02-08T09:00:00+0100,29.0,,18.96,26.23
2015-02-08T10:00:00+0100,36.0,,16.43,26.89
2015-02-08T11:00:00+0100,40.0,,18.65,27.08
2015-02-08T12:00:00+0100,38.0,,19.93,26.89
2015-02-08T13:00:00+0100,32.0,,24.83,26.86
2015-02-08T14:00:00+0100,34.0,,26.51,26.97
2015-02-08T15:00:00+0100,41.0,,26.79,27.12
2015-02-08T16:00:00+0100,40.0,,26.66,28.13
2015-02-08T17:00:00+0100,59.0,,29.94,30.25
2015-02-08T18:00:00+0100,72.0,,28.7,30.42
2015-02-08T19:00:00+0100,71.0,,28.43,29.86
2015-02-08T20:00:00+0100,70.0,,28.12,28.29
2015-02-08T21:00:00+0100,64.0,,26.93,27.48
2015-02-08T22:00:00+0100,64.0,,26.35,27.04
2015-02-08T23:00:00+0100,57.0,,16.84,26.31
2015-02-09T00:00:00+0100,44.0,,16.42,26.08
2015-02-09T01:00:00+0100,42.0,,14.95,25.51
2015-02-09T02:00:00+0100,40.0,,11.5,25.25
2015-02-09T03:00:00+0100,39.0,,13.86,25.38
2015-02-09T04:00:00+0100,44.0,,9.81,25.91
2015-02-09T05:00:00+0100,47.0,,9.88,26.29
2015-02-09T06:00:00+0100,59.0,,22.28,27.11
2015-02-09T07:00:00+0100,80.0,,29.17,29.17
2015-02-09T08:00:00+0100,85.0,,28.82,29.96
2015-02-09T09:00:00+0100,84.0,,28.68,30.0
2015-02-09T10:00:00+0100,85.0,,28.6,30.0
2015-02-09T11:00:00+0100,85.0,,28.53,29.79
2015-02-09T12:00:00+0100,81.0,,28.61,29.52
2015-02-09T13:00:00+0100,80.0,,28.58,29.42
2015-02-09T14:00:00+0100,78.0,,28.56,29.35
2015-02-09T15:00:00+0100,79.0,,28.44,29.37
2015-02-09T16:00:00+0100,80.0,,28.51,29.81
2015-02-09T17:00:00+0100,92.0,,28.83,31.01
2015-02-09T18:00:00+0100,96.0,,28.79,38.91
2015-02-09T19:00:00+0100,89.0,,28.72,30.93
2015-02-09T20:00:00+0100,80.0,,28.47,28.81
2015-02-09T21:00:00+0100,70.0,,28.33,28.33
2015-02-09T22:00:00+0100,66.0,,27.85,27.85
2015-02-09T23:00:00+0100,59.0,,27.12,27.12
2015-02-10T00:00:00+0100,26.0,,25.36,25.36
2015-02-10T01:00:00+0100,26.0,,25.32,25.32
2015-02-10T02:00:00+0100,25.0,,25.19,25.19
2015-02-10T03:00:00+0100,26.0,,25.57,25.57
